Marka,Yil,Kilometre,Talep_Skoru,Fiyat
Nissan,2004.0,190111.0,85,440000.0
Dacia,2007.0,120000.0,75,339000.0
Nissan,1998.0,235000.0,85,190000.0
Dacia,2020.0,293000.0,75,620000.0
Dacia,2021.0,86000.0,75,799000.0
Nissan,2001.0,249000.0,85,350000.0
Nissan,2015.0,54111.0,85,825000.0
Nissan,1998.0,108000.0,85,290000.0
Dacia,2013.0,289000.0,75,435000.0
Dacia,2024.0,6050.0,75,1520000.0
Dacia,2016.0,100000.0,75,765000.0
Dacia,2021.0,48000.0,75,724900.0
Nissan,2005.0,212000.0,85,515000.0
Dacia,2011.0,279000.0,75,445000.0
Dacia,2018.0,120000.0,75,759750.0
Dacia,2021.0,99900.0,75,849990.0
Dacia,2013.0,108000.0,75,550000.0
Dacia,2012.0,320000.0,75,350000.0
Dacia,2016.0,205224.0,75,559900.0
Dacia,2006.0,162000.0,75,320000.0
Dacia,2020.0,150000.0,75,780000.0
Dacia,2020.0,97000.0,75,850000.0
Dacia,2006.0,420000.0,75,271000.0
Dacia,2016.0,260000.0,75,500000.0
Dacia,2011.0,187800.0,75,480000.0
Dacia,2020.0,85000.0,75,845000.0
Dacia,2019.0,204700.0,75,499000.0
Dacia,2014.0,257000.0,75,429000.0
Dacia,2021.0,106790.0,75,839000.0
Dacia,2021.0,169000.0,75,795000.0
Dacia,2009.0,190000.0,75,425000.0
Dacia,2017.0,77300.0,75,780000.0
Dacia,2021.0,86200.0,75,779950.0
Dacia,2022.0,120000.0,75,835000.0
Dacia,2011.0,96555.0,75,530000.0
Dacia,2015.0,138000.0,75,697000.0
Dacia,2018.0,152000.0,75,785000.0
Dacia,2017.0,79000.0,75,865000.0
Dacia,2017.0,220000.0,75,650000.0
Dacia,2012.0,238000.0,75,479000.0
Dacia,2020.0,168000.0,75,685000.0
Dacia,2021.0,170000.0,75,769950.0
Dacia,2022.0,55000.0,75,965000.0
Dacia,2011.0,155000.0,75,485000.0
Dacia,2009.0,241000.0,75,315000.0
Kia,2011.0,174500.0,70,575000.0
Kia,2009.0,324000.0,70,480000.0
Dacia,2013.0,266000.0,75,458000.0
Kia,2016.0,107964.0,70,740000.0
Kia,2020.0,62000.0,70,935000.0
Kia,2021.0,50000.0,70,812500.0
Kia,2023.0,58000.0,70,879900.0
Dacia,2013.0,295500.0,75,505000.0
Dacia,2020.0,78000.0,75,815000.0
Kia,2001.0,246000.0,70,185000.0
Kia,2014.0,133500.0,70,630000.0
Kia,2009.0,305000.0,70,374000.0
Kia,2008.0,274000.0,70,515000.0
Kia,2012.0,274000.0,70,550000.0
Kia,2011.0,271000.0,70,415000.0
Kia,2003.0,240000.0,70,305000.0
Kia,2006.0,268000.0,70,315000.0
Kia,2010.0,240000.0,70,575000.0
Kia,2006.0,156000.0,70,352000.0
Kia,2011.0,212000.0,70,625000.0
Kia,2011.0,208000.0,70,585000.0
Dacia,2021.0,84664.0,75,649900.0
Kia,2000.0,146000.0,70,205000.0
Kia,2020.0,23000.0,70,950000.0
Kia,2010.0,184000.0,70,580000.0
Dacia,2005.0,190000.0,75,255000.0
Kia,2005.0,228000.0,70,350000.0
Kia,2014.0,74000.0,70,692000.0
Kia,1993.0,400000.0,70,105000.0
Kia,1998.0,293000.0,70,195000.0
Kia,2002.0,305000.0,70,245000.0
Dacia,2011.0,350000.0,75,365000.0
Kia,2008.0,273000.0,70,450000.0
Kia,2014.0,240000.0,70,425000.0
Kia,2013.0,133000.0,70,1015000.0
Kia,1998.0,225000.0,70,199500.0
Dacia,2021.0,83250.0,75,649900.0
Kia,2007.0,339500.0,70,319500.0
Kia,2007.0,240000.0,70,370000.0
Kia,2007.0,357500.0,70,320000.0
Kia,2006.0,222000.0,70,295000.0
Dacia,2015.0,237000.0,75,615000.0
Kia,2015.0,162000.0,70,790000.0
Kia,2011.0,147000.0,70,470000.0
Kia,2012.0,220000.0,70,500000.0
Kia,2009.0,163000.0,70,430000.0
Kia,2020.0,42680.0,70,825000.0
Kia,2011.0,190000.0,70,580000.0
Kia,2007.0,296000.0,70,315000.0
Kia,2016.0,131000.0,70,670000.0
Kia,2006.0,299500.0,70,330000.0
Kia,2009.0,250180.0,70,485000.0
Kia,2011.0,242000.0,70,509500.0
Kia,2017.0,140500.0,70,975000.0
Kia,2006.0,293500.0,70,330000.0
Kia,2017.0,159500.0,70,858000.0
Hyundai,2009.0,225000.0,80,395000.0
Hyundai,2017.0,199000.0,80,735000.0
Hyundai,2016.0,61000.0,80,595000.0
Hyundai,2011.0,199999.0,80,495000.0
Hyundai,2010.0,207000.0,80,478000.0
Hyundai,2006.0,318700.0,80,310000.0
Hyundai,1999.0,332000.0,80,275000.0
Hyundai,2014.0,195500.0,80,585000.0
Hyundai,2023.0,28000.0,80,1990000.0
Hyundai,2022.0,84000.0,80,822500.0
Hyundai,2001.0,263000.0,80,330000.0
Hyundai,2023.0,22000.0,80,1195000.0
Hyundai,2010.0,211700.0,80,570000.0
Hyundai,2015.0,144000.0,80,565000.0
Hyundai,2010.0,109000.0,80,539900.0
Hyundai,2001.0,330000.0,80,205000.0
Hyundai,2005.0,216000.0,80,329000.0
Hyundai,2007.0,210000.0,80,400000.0
Hyundai,2021.0,108000.0,80,909500.0
Hyundai,2019.0,205000.0,80,799000.0
Hyundai,1997.0,270000.0,80,172500.0
Hyundai,2015.0,155000.0,80,915500.0
Hyundai,2017.0,70000.0,80,1229900.0
Hyundai,2023.0,83000.0,80,965000.0
Hyundai,2010.0,175000.0,80,565000.0
Hyundai,2011.0,138000.0,80,465000.0
Hyundai,2017.0,53000.0,80,815000.0
Hyundai,2012.0,110000.0,80,547000.0
Hyundai,2024.0,6001.0,80,1394000.0
Hyundai,2022.0,53000.0,80,1130000.0
Hyundai,2006.0,254000.0,80,499000.0
Hyundai,2012.0,201000.0,80,625000.0
Hyundai,2012.0,99450.0,80,608000.0
Hyundai,2010.0,245000.0,80,330000.0
Hyundai,2013.0,125000.0,80,649000.0
Hyundai,2008.0,287000.0,80,445000.0
Hyundai,2013.0,152000.0,80,682500.0
Hyundai,2004.0,183000.0,80,367000.0
Hyundai,2008.0,285000.0,80,327500.0
Hyundai,2014.0,107000.0,80,759000.0
Hyundai,2013.0,132500.0,80,758000.0
Hyundai,2021.0,100000.0,80,959000.0
Hyundai,2015.0,238000.0,80,839000.0
Hyundai,1998.0,285000.0,80,179000.0
Hyundai,2023.0,89000.0,80,989000.0
Nissan,2005.0,194000.0,85,325000.0
Nissan,2011.0,299000.0,85,395000.0
Nissan,2005.0,199000.0,85,425000.0
Nissan,2006.0,228000.0,85,335000.0
Nissan,1999.0,330000.0,85,310000.0
Nissan,2004.0,198650.0,85,300000.0
Nissan,1998.0,218000.0,85,295000.0
Nissan,2012.0,149000.0,85,505000.0
Nissan,1997.0,335000.0,85,220000.0
Nissan,2011.0,96000.0,85,575000.0
Nissan,2017.0,80000.0,85,745000.0
Nissan,2001.0,264360.0,85,285000.0
Nissan,2000.0,313000.0,85,299000.0
Nissan,2007.0,253000.0,85,395000.0
Nissan,2008.0,275000.0,85,315000.0
Nissan,1991.0,240000.0,85,210000.0
Nissan,2005.0,236000.0,85,392000.0
Nissan,2007.0,295000.0,85,389000.0
Nissan,2008.0,224000.0,85,435000.0
Nissan,2006.0,192400.0,85,400000.0
Nissan,2000.0,380000.0,85,300000.0
Nissan,2000.0,147000.0,85,375000.0
Nissan,2000.0,266000.0,85,355000.0
Nissan,2001.0,306500.0,85,353000.0
Nissan,2007.0,120000.0,85,384000.0
Nissan,2013.0,137500.0,85,695000.0
Nissan,2004.0,201000.0,85,375000.0
Nissan,2015.0,37000.0,85,785000.0
Nissan,2006.0,293000.0,85,500000.0
Nissan,2018.0,79000.0,85,765000.0
Nissan,2009.0,100000.0,85,659750.0
Nissan,1991.0,306000.0,85,200000.0
Nissan,2009.0,258000.0,85,425000.0
Nissan,2004.0,57000.0,85,495000.0
Nissan,2012.0,139000.0,85,670000.0
Nissan,2006.0,153000.0,85,485000.0
Nissan,2016.0,96000.0,85,900000.0
Nissan,2000.0,226000.0,85,310000.0
Nissan,2009.0,280000.0,85,465000.0
Nissan,1997.0,255000.0,85,280000.0
Nissan,2012.0,216400.0,85,499000.0
Nissan,2004.0,79000.0,85,400000.0
Nissan,2018.0,79000.0,85,1435000.0
Nissan,2001.0,225000.0,85,360000.0
Nissan,2001.0,225000.0,85,360000.0
Nissan,2007.0,154500.0,85,585000.0
Nissan,2006.0,335000.0,85,360000.0
Nissan,2011.0,155000.0,85,460000.0
Dacia,2007.0,228000.0,75,275000.0
